"site_id","lat","lon","state","common_name","species_id","func_type","id","phenophase_id","phenophase","year","first_yes","prior_no","elev"
17562,41.78577,-73.731003,"NY","northern spicebush",915,"Deciduous broadleaf",137000,498,"Colored leaves",2025,248,7,128
17562,41.78577,-73.731003,"NY","northern spicebush",915,"Deciduous broadleaf",137000,471,"Falling leaves",2025,266,4,128
17562,41.78577,-73.731003,"NY","red maple",3,"Deciduous broadleaf",137001,498,"Colored leaves",2025,248,4,128
26849,45.454372,-122.822456,"OR","common snowberry",92,"Deciduous broadleaf",138608,498,"Colored leaves",2025,204,21,98
26849,45.454372,-122.822456,"OR","common snowberry",92,"Deciduous broadleaf",138608,471,"Falling leaves",2025,240,12,98
12064,32.248463,-110.909584,"AZ","velvet mesquite",317,"Drought deciduous broadleaf",139410,498,"Colored leaves",2025,201,3,747
12064,32.248463,-110.909584,"AZ","blue paloverde",122,"Drought deciduous broadleaf",139411,498,"Colored leaves",2025,215,17,747
12064,32.248463,-110.909584,"AZ","desert willow",832,"Drought deciduous broadleaf",139412,498,"Colored leaves",2025,201,3,747
12064,32.248463,-110.909584,"AZ","ocotillo",16,"Drought deciduous broadleaf",139414,498,"Colored leaves",2025,201,3,747
19650,41.291912,-70.170174,"MA","lowbush blueberry",1503,"Deciduous broadleaf",139678,471,"Falling leaves",2025,252,7,4
16454,41.667408,-73.895546,"NY","sugar maple",61,"Deciduous broadleaf",139680,498,"Colored leaves",2025,260,1,44
16454,41.667408,-73.895546,"NY","sugar maple",61,"Deciduous broadleaf",139680,471,"Falling leaves",2025,260,1,44
16454,41.667408,-73.895546,"NY","sugar maple",61,"Deciduous broadleaf",139681,498,"Colored leaves",2025,237,7,44
16454,41.667408,-73.895546,"NY","sugar maple",61,"Deciduous broadleaf",139681,471,"Falling leaves",2025,237,7,44
25884,41.730396,-74.234406,"NY","black huckleberry",1458,"Deciduous broadleaf",139734,498,"Colored leaves",2025,241,15,503
25884,41.730396,-74.234406,"NY","black huckleberry",1458,"Deciduous broadleaf",139735,498,"Colored leaves",2025,241,15,503
25884,41.730396,-74.234406,"NY","black huckleberry",1458,"Deciduous broadleaf",139736,498,"Colored leaves",2025,241,15,503
9024,35.566692,-106.106201,"NM","eastern cottonwood",976,"Deciduous broadleaf",141361,498,"Colored leaves",2025,244,7,1848
9024,35.566692,-106.106201,"NM","eastern cottonwood",976,"Deciduous broadleaf",141361,471,"Falling leaves",2025,265,7,1848
9024,35.566692,-106.106201,"NM","golden currant",996,"Deciduous broadleaf",141362,498,"Colored leaves",2025,202,7,1848
9024,35.566692,-106.106201,"NM","golden currant",996,"Deciduous broadleaf",141362,471,"Falling leaves",2025,209,7,1848
9024,35.566692,-106.106201,"NM","wax currant",1369,"Deciduous broadleaf",141363,471,"Falling leaves",2025,195,7,1848
9024,35.566692,-106.106201,"NM","stretchberry",1456,"Drought deciduous broadleaf",141365,498,"Colored leaves",2025,251,7,1848
9024,35.566692,-106.106201,"NM","stretchberry",1456,"Drought deciduous broadleaf",141365,471,"Falling leaves",2025,265,7,1848
8182,35.586998,-83.074631,"NC","red maple",3,"Deciduous broadleaf",141595,498,"Colored leaves",2025,258,2,1509
8182,35.586998,-83.074631,"NC","red maple",3,"Deciduous broadleaf",141595,471,"Falling leaves",2025,266,2,1509
8182,35.586998,-83.074631,"NC","black cherry",28,"Deciduous broadleaf",141596,471,"Falling leaves",2025,266,2,1509
8835,37.921116,-122.689323,"CA","California blackberry",1004,"Semi-evergreen broadleaf",141678,498,"Colored leaves",2025,217,12,3
27474,29.784473,-90.114784,"LA","common buttonbush",201,"Deciduous broadleaf",141889,498,"Colored leaves",2025,247,14,1
27474,29.784473,-90.114784,"LA","common buttonbush",201,"Deciduous broadleaf",141889,471,"Falling leaves",2025,259,12,1
27474,29.784473,-90.114784,"LA","water tupelo ",940,"Deciduous broadleaf",141895,498,"Colored leaves",2025,247,14,1
27474,29.784473,-90.114784,"LA","water tupelo ",940,"Deciduous broadleaf",141895,471,"Falling leaves",2025,259,26,1
27477,29.793816,-90.122452,"LA","boxelder",2,"Deciduous broadleaf",141915,498,"Colored leaves",2025,233,8,1
27477,29.793816,-90.122452,"LA","live oak",305,"Semi-evergreen broadleaf",141916,471,"Falling leaves",2025,260,13,1
27477,29.793816,-90.122452,"LA","sweetgum",81,"Deciduous broadleaf",141917,498,"Colored leaves",2025,233,8,1
27477,29.793816,-90.122452,"LA","sweetgum",81,"Deciduous broadleaf",141917,471,"Falling leaves",2025,247,3,1
27477,29.793816,-90.122452,"LA","eastern poison ivy",1044,"Deciduous broadleaf",141919,498,"Colored leaves",2025,247,3,1
27477,29.793816,-90.122452,"LA","eastern poison ivy",1044,"Deciduous broadleaf",141919,471,"Falling leaves",2025,247,3,1
27477,29.793816,-90.122452,"LA","trumpet creeper",309,"Deciduous broadleaf",141921,498,"Colored leaves",2025,233,8,1
27477,29.793816,-90.122452,"LA","water tupelo ",940,"Deciduous broadleaf",141922,498,"Colored leaves",2025,264,20,1
27477,29.793816,-90.122452,"LA","red maple",3,"Deciduous broadleaf",141923,498,"Colored leaves",2025,264,20,1
1668,40.866283,-73.875717,"NY","white ash",74,"Deciduous broadleaf",141944,498,"Colored leaves",2025,247,8,18
1668,40.866283,-73.875717,"NY","white ash",74,"Deciduous broadleaf",141944,471,"Falling leaves",2025,247,8,18
17768,45.031456,-93.175041,"MN","quaking aspen",27,"Deciduous broadleaf",142365,498,"Colored leaves",2025,261,4,282
17768,45.031456,-93.175041,"MN","paper birch",99,"Deciduous broadleaf",142366,498,"Colored leaves",2025,257,11,282
27567,35.957191,-83.866592,"TN","American basswood",93,"Deciduous broadleaf",142869,498,"Colored leaves",2025,253,15,255
27567,35.957191,-83.866592,"TN","mockernut hickory",1177,"Deciduous broadleaf",142870,498,"Colored leaves",2025,253,15,255
27567,35.957191,-83.866592,"TN","common hackberry",829,"Deciduous broadleaf",142871,498,"Colored leaves",2025,253,15,255
27567,35.957191,-83.866592,"TN","northern spicebush",915,"Deciduous broadleaf",142872,498,"Colored leaves",2025,253,15,255
27567,35.957191,-83.866592,"TN","white oak",100,"Deciduous broadleaf",142873,498,"Colored leaves",2025,253,15,255
27567,35.957191,-83.866592,"TN","Carolina silverbell",1181,"Deciduous broadleaf",142874,498,"Colored leaves",2025,253,15,255
27567,35.957191,-83.866592,"TN","sugar maple",61,"Deciduous broadleaf",142876,498,"Colored leaves",2025,253,15,255
27570,35.957142,-83.870239,"TN","mockernut hickory",1177,"Deciduous broadleaf",142878,498,"Colored leaves",2025,256,8,270
27570,35.957142,-83.870239,"TN","northern red oak",102,"Deciduous broadleaf",142879,498,"Colored leaves",2025,271,7,270
27570,35.957142,-83.870239,"TN","sugar maple",61,"Deciduous broadleaf",142880,498,"Colored leaves",2025,271,7,270
27570,35.957142,-83.870239,"TN","American beech",79,"Deciduous broadleaf",142881,498,"Colored leaves",2025,248,12,270
27570,35.957142,-83.870239,"TN","American beech",79,"Deciduous broadleaf",142881,471,"Falling leaves",2025,271,7,270
27570,35.957142,-83.870239,"TN","tuliptree",82,"Deciduous broadleaf",142883,498,"Colored leaves",2025,236,16,270
27570,35.957142,-83.870239,"TN","tuliptree",82,"Deciduous broadleaf",142883,471,"Falling leaves",2025,271,7,270
18132,42.515305,-74.140076,"NY","American basswood",93,"Deciduous broadleaf",142909,471,"Falling leaves",2025,251,5,424
18132,42.515305,-74.140076,"NY","yellow birch",97,"Deciduous broadleaf",142911,498,"Colored leaves",2025,205,9,424
18132,42.515305,-74.140076,"NY","yellow birch",97,"Deciduous broadleaf",142911,471,"Falling leaves",2025,205,9,424
18132,42.515305,-74.140076,"NY","American basswood",93,"Deciduous broadleaf",142912,471,"Falling leaves",2025,251,5,424
18132,42.515305,-74.140076,"NY","American basswood",93,"Deciduous broadleaf",142915,498,"Colored leaves",2025,251,5,424
18132,42.515305,-74.140076,"NY","mountain maple",1199,"Deciduous broadleaf",142917,498,"Colored leaves",2025,205,9,424
18132,42.515305,-74.140076,"NY","sugar maple",61,"Deciduous broadleaf",142919,471,"Falling leaves",2025,251,5,424
18132,42.515305,-74.140076,"NY","hophornbeam",949,"Deciduous broadleaf",142920,498,"Colored leaves",2025,251,5,424
18132,42.515305,-74.140076,"NY","sugar maple",61,"Deciduous broadleaf",142921,471,"Falling leaves",2025,251,5,424
18132,42.515305,-74.140076,"NY","mountain maple",1199,"Deciduous broadleaf",142923,498,"Colored leaves",2025,251,5,424
22979,41.556442,-93.267807,"IA","bur oak",101,"Deciduous broadleaf",143316,498,"Colored leaves",2025,255,11,256
22979,41.556442,-93.267807,"IA","bur oak",101,"Deciduous broadleaf",143317,498,"Colored leaves",2025,244,6,256
23738,35.664925,-105.927788,"NM","Gambel oak",988,"Deciduous broadleaf",143471,498,"Colored leaves",2025,238,15,2188
27856,44.440258,-103.879349,"SD","bur oak",101,"Deciduous broadleaf",144326,498,"Colored leaves",2025,268,10,1480
9049,37.932426,-122.743263,"CA","Pacific poison oak",1191,"Deciduous broadleaf",144800,498,"Colored leaves",2025,204,14,109
27477,29.793816,-90.122452,"LA","red maple",3,"Deciduous broadleaf",148157,498,"Colored leaves",2025,212,21,1
27477,29.793816,-90.122452,"LA","red maple",3,"Deciduous broadleaf",148157,471,"Falling leaves",2025,260,27,1
22311,32.33926,-110.981728,"AZ","brittlebush",859,"Drought deciduous broadleaf",148384,498,"Colored leaves",2025,248,7,766
27474,29.784473,-90.114784,"LA","boxelder",2,"Deciduous broadleaf",148392,498,"Colored leaves",2025,259,12,1
17404,35.095665,-106.684616,"NM","golden currant",996,"Deciduous broadleaf",150497,471,"Falling leaves",2025,202,7,1512
28745,30.429382,-88.428902,"MS","red maple",3,"Deciduous broadleaf",150667,498,"Colored leaves",2025,213,8,2
29265,30.400648,-88.645096,"MS","Chinese tallow",1045,"Deciduous broadleaf",154449,498,"Colored leaves",2025,240,14,1
29265,30.400648,-88.645096,"MS","Chinese tallow",1045,"Deciduous broadleaf",154449,471,"Falling leaves",2025,240,14,1
29265,30.400648,-88.645096,"MS","Chinese tallow",1045,"Deciduous broadleaf",154450,498,"Colored leaves",2025,240,14,1
29887,40.50983,-104.683105,"CO","Fremont cottonwood",977,"Deciduous broadleaf",159253,498,"Colored leaves",2025,234,9,1459
29887,40.50983,-104.683105,"CO","Fremont cottonwood",977,"Deciduous broadleaf",159253,471,"Falling leaves",2025,263,10,1459
30080,38.954849,-75.936981,"MD","tuliptree",82,"Deciduous broadleaf",160661,498,"Colored leaves",2025,234,14,5
30080,38.954849,-75.936981,"MD","tuliptree",82,"Deciduous broadleaf",160662,498,"Colored leaves",2025,234,14,5
30080,38.954849,-75.936981,"MD","southern arrowwood",1217,"Deciduous broadleaf",160663,498,"Colored leaves",2025,262,14,5
30080,38.954849,-75.936981,"MD","red maple",3,"Deciduous broadleaf",160664,498,"Colored leaves",2025,262,14,5
30080,38.954849,-75.936981,"MD","red maple",3,"Deciduous broadleaf",160664,471,"Falling leaves",2025,262,14,5
30080,38.954849,-75.936981,"MD","southern arrowwood",1217,"Deciduous broadleaf",160665,498,"Colored leaves",2025,262,14,5
30080,38.954849,-75.936981,"MD","red maple",3,"Deciduous broadleaf",160670,498,"Colored leaves",2025,262,14,5
25686,38.920872,-77.357056,"VA","flowering dogwood",12,"Deciduous broadleaf",161120,498,"Colored leaves",2025,260,7,132
25686,38.920872,-77.357056,"VA","flowering dogwood",12,"Deciduous broadleaf",161121,498,"Colored leaves",2025,253,9,132
18525,40.86039,-73.878471,"NY","quaking aspen",27,"Deciduous broadleaf",161385,498,"Colored leaves",2025,206,1,32
18525,40.86039,-73.878471,"NY","quaking aspen",27,"Deciduous broadleaf",161385,471,"Falling leaves",2025,206,1,32
18525,40.86039,-73.878471,"NY","northern red oak",102,"Deciduous broadleaf",161386,498,"Colored leaves",2025,227,7,32
18525,40.86039,-73.878471,"NY","northern red oak",102,"Deciduous broadleaf",161386,471,"Falling leaves",2025,192,7,32
18525,40.86039,-73.878471,"NY","pink azalea",992,"Deciduous broadleaf",161387,498,"Colored leaves",2025,199,6,32
18525,40.86039,-73.878471,"NY","pink azalea",992,"Deciduous broadleaf",161387,471,"Falling leaves",2025,199,6,32
30414,45.553257,-94.143799,"MN","black walnut",80,"Deciduous broadleaf",162835,498,"Colored leaves",2025,243,7,308
30414,45.553257,-94.143799,"MN","black walnut",80,"Deciduous broadleaf",162835,471,"Falling leaves",2025,250,7,308
30466,39.035595,-85.883705,"IN","black maple",1591,"Deciduous broadleaf",163752,498,"Colored leaves",2025,242,14,178
30466,39.035595,-85.883705,"IN","black maple",1591,"Deciduous broadleaf",163752,471,"Falling leaves",2025,242,14,178
27856,44.440258,-103.879349,"SD","quaking aspen",27,"Deciduous broadleaf",164978,498,"Colored leaves",2025,230,6,1480
9024,35.566692,-106.106201,"NM","stretchberry",1456,"Drought deciduous broadleaf",165002,498,"Colored leaves",2025,265,7,1848
9024,35.566692,-106.106201,"NM","stretchberry",1456,"Drought deciduous broadleaf",165002,471,"Falling leaves",2025,265,7,1848
2119,40.862221,-73.875191,"NY","shagbark hickory",68,"Deciduous broadleaf",165468,498,"Colored leaves",2025,270,7,27
23738,35.664925,-105.927788,"NM","wax currant",1369,"Deciduous broadleaf",165545,498,"Colored leaves",2025,247,9,2188
23738,35.664925,-105.927788,"NM","wax currant",1369,"Deciduous broadleaf",165545,471,"Falling leaves",2025,261,7,2188
23738,35.664925,-105.927788,"NM","bigtooth maple",778,"Deciduous broadleaf",165546,498,"Colored leaves",2025,254,7,2188
1904,47.143215,-93.431,"MN","staghorn sumac",315,"Deciduous broadleaf",165607,498,"Colored leaves",2025,244,7,391
22017,35.497227,-82.608856,"NC","sassafras",1019,"Deciduous broadleaf",165759,498,"Colored leaves",2025,213,3,674
22017,35.497227,-82.608856,"NC","sassafras",1019,"Deciduous broadleaf",165759,471,"Falling leaves",2025,248,7,674
8182,35.586998,-83.074631,"NC","northern red oak",102,"Deciduous broadleaf",166287,498,"Colored leaves",2025,251,1,1509
8182,35.586998,-83.074631,"NC","northern red oak",102,"Deciduous broadleaf",166287,471,"Falling leaves",2025,266,2,1509
1904,47.143215,-93.431,"MN","northern red oak",102,"Deciduous broadleaf",166352,498,"Colored leaves",2025,249,5,391
1904,47.143215,-93.431,"MN","northern red oak",102,"Deciduous broadleaf",166352,471,"Falling leaves",2025,249,5,391
1904,47.143215,-93.431,"MN","bur oak",101,"Deciduous broadleaf",166353,498,"Colored leaves",2025,257,8,391
1904,47.143215,-93.431,"MN","bur oak",101,"Deciduous broadleaf",166353,471,"Falling leaves",2025,249,5,391
27856,44.440258,-103.879349,"SD","paper birch",99,"Deciduous broadleaf",166761,498,"Colored leaves",2025,230,6,1480
21276,42.303822,-71.120308,"MA","red maple",3,"Deciduous broadleaf",166763,498,"Colored leaves",2025,255,21,14
21276,42.303822,-71.120308,"MA","red maple",3,"Deciduous broadleaf",166765,498,"Colored leaves",2025,234,10,14
21276,42.303822,-71.120308,"MA","red maple",3,"Deciduous broadleaf",166765,471,"Falling leaves",2025,257,2,14
30979,42.435844,-71.106285,"MA","chestnut oak",1212,"Deciduous broadleaf",169909,498,"Colored leaves",2025,244,7,62
30979,42.435844,-71.106285,"MA","chestnut oak",1212,"Deciduous broadleaf",169909,471,"Falling leaves",2025,265,7,62
30979,42.435844,-71.106285,"MA","white oak",100,"Deciduous broadleaf",169910,498,"Colored leaves",2025,251,7,62
30835,42.431385,-71.107048,"MA","flowering dogwood",12,"Deciduous broadleaf",169911,498,"Colored leaves",2025,237,7,28
30835,42.431385,-71.107048,"MA","flowering dogwood",12,"Deciduous broadleaf",169911,471,"Falling leaves",2025,251,7,28
30979,42.435844,-71.106285,"MA","lowbush blueberry",1503,"Deciduous broadleaf",171287,498,"Colored leaves",2025,209,7,62
30979,42.435844,-71.106285,"MA","lowbush blueberry",1503,"Deciduous broadleaf",171287,471,"Falling leaves",2025,223,7,62
31139,42.455235,-71.123512,"MA","sassafras",1019,"Deciduous broadleaf",171878,498,"Colored leaves",2025,213,14,65
31139,42.455235,-71.123512,"MA","sassafras",1019,"Deciduous broadleaf",171878,471,"Falling leaves",2025,234,7,65
30979,42.435844,-71.106285,"MA","pignut hickory",67,"Deciduous broadleaf",172170,498,"Colored leaves",2025,237,7,62
30835,42.431385,-71.107048,"MA","sweet birch",98,"Deciduous broadleaf",172195,498,"Colored leaves",2025,237,7,28
30835,42.431385,-71.107048,"MA","sweet birch",98,"Deciduous broadleaf",172195,471,"Falling leaves",2025,251,7,28
30835,42.431385,-71.107048,"MA","mapleleaf viburnum",1509,"Deciduous broadleaf",172196,498,"Colored leaves",2025,251,7,28
30835,42.431385,-71.107048,"MA","mapleleaf viburnum",1509,"Deciduous broadleaf",172196,471,"Falling leaves",2025,265,7,28
31139,42.455235,-71.123512,"MA","black oak",1159,"Deciduous broadleaf",173433,498,"Colored leaves",2025,220,21,65
31139,42.455235,-71.123512,"MA","black oak",1159,"Deciduous broadleaf",173433,471,"Falling leaves",2025,248,7,65
31699,39.871071,-86.161232,"IN","American sycamore",970,"Deciduous broadleaf",173760,498,"Colored leaves",2025,212,7,239
31699,39.871071,-86.161232,"IN","American sycamore",970,"Deciduous broadleaf",173760,471,"Falling leaves",2025,212,7,239
31699,39.871071,-86.161232,"IN","sugar maple",61,"Deciduous broadleaf",173763,498,"Colored leaves",2025,212,7,239
31699,39.871071,-86.161232,"IN","sugar maple",61,"Deciduous broadleaf",173763,471,"Falling leaves",2025,212,7,239
31699,39.871071,-86.161232,"IN","tuliptree",82,"Deciduous broadleaf",173764,498,"Colored leaves",2025,232,7,239
31699,39.871071,-86.161232,"IN","tuliptree",82,"Deciduous broadleaf",173764,471,"Falling leaves",2025,232,7,239
31699,39.871071,-86.161232,"IN","sugar maple",61,"Deciduous broadleaf",173765,498,"Colored leaves",2025,259,13,239
31699,39.871071,-86.161232,"IN","eastern redbud",7,"Deciduous broadleaf",173768,498,"Colored leaves",2025,232,7,239
31699,39.871071,-86.161232,"IN","bur oak",101,"Deciduous broadleaf",173772,498,"Colored leaves",2025,232,7,239
31699,39.871071,-86.161232,"IN","bur oak",101,"Deciduous broadleaf",173774,498,"Colored leaves",2025,241,9,239
31699,39.871071,-86.161232,"IN","bur oak",101,"Deciduous broadleaf",173774,471,"Falling leaves",2025,246,5,239
31699,39.871071,-86.161232,"IN","Canadian serviceberry",64,"Deciduous broadleaf",173782,471,"Falling leaves",2025,212,7,239
31699,39.871071,-86.161232,"IN","Canadian serviceberry",64,"Deciduous broadleaf",173785,471,"Falling leaves",2025,259,13,239
31699,39.871071,-86.161232,"IN","sugar maple",61,"Deciduous broadleaf",173788,498,"Colored leaves",2025,219,7,239
31699,39.871071,-86.161232,"IN","sugar maple",61,"Deciduous broadleaf",173788,471,"Falling leaves",2025,225,2,239
31699,39.871071,-86.161232,"IN","tuliptree",82,"Deciduous broadleaf",173792,498,"Colored leaves",2025,225,2,239
31699,39.871071,-86.161232,"IN","tuliptree",82,"Deciduous broadleaf",173792,471,"Falling leaves",2025,212,7,239
31699,39.871071,-86.161232,"IN","eastern redbud",7,"Deciduous broadleaf",173801,498,"Colored leaves",2025,219,7,239
31699,39.871071,-86.161232,"IN","eastern redbud",7,"Deciduous broadleaf",173802,498,"Colored leaves",2025,225,2,239
31699,39.871071,-86.161232,"IN","Canadian serviceberry",64,"Deciduous broadleaf",173814,471,"Falling leaves",2025,225,2,239
31699,39.871071,-86.161232,"IN","bur oak",101,"Deciduous broadleaf",173832,498,"Colored leaves",2025,212,7,239
31699,39.871071,-86.161232,"IN","bur oak",101,"Deciduous broadleaf",173832,471,"Falling leaves",2025,232,7,239
32040,46.822037,-92.080338,"MN","paper birch",99,"Deciduous broadleaf",175249,498,"Colored leaves",2025,256,6,332
32040,46.822037,-92.080338,"MN","paper birch",99,"Deciduous broadleaf",175249,471,"Falling leaves",2025,271,4,332
32040,46.822037,-92.080338,"MN","redosier dogwood",70,"Deciduous broadleaf",175274,498,"Colored leaves",2025,256,6,332
32040,46.822037,-92.080338,"MN","redosier dogwood",70,"Deciduous broadleaf",175276,498,"Colored leaves",2025,264,8,332
32040,46.822037,-92.080338,"MN","paper birch",99,"Deciduous broadleaf",175279,498,"Colored leaves",2025,250,9,332
32040,46.822037,-92.080338,"MN","paper birch",99,"Deciduous broadleaf",175279,471,"Falling leaves",2025,271,4,332
32040,46.822037,-92.080338,"MN","paper birch",99,"Deciduous broadleaf",175280,498,"Colored leaves",2025,235,8,332
32040,46.822037,-92.080338,"MN","paper birch",99,"Deciduous broadleaf",175280,471,"Falling leaves",2025,235,8,332
27856,44.440258,-103.879349,"SD","American hornbeam",823,"Deciduous broadleaf",175958,498,"Colored leaves",2025,230,6,1480
32186,43.337627,-70.548935,"ME","forsythia",73,"Deciduous broadleaf",176975,498,"Colored leaves",2025,242,15,15
32187,43.335213,-70.545807,"ME","red maple",3,"Deciduous broadleaf",176984,471,"Falling leaves",2025,265,20,3
32187,43.335213,-70.545807,"ME","red maple",3,"Deciduous broadleaf",176985,471,"Falling leaves",2025,265,20,3
22259,41.913818,-87.720345,"IL","Autumn Brilliance serviceberry",1173,"Deciduous broadleaf",177227,471,"Falling leaves",2025,249,22,184
25196,41.913803,-87.70285,"IL","Autumn Brilliance serviceberry",1173,"Deciduous broadleaf",177232,498,"Colored leaves",2025,250,6,184
25196,41.913803,-87.70285,"IL","Autumn Brilliance serviceberry",1173,"Deciduous broadleaf",177233,498,"Colored leaves",2025,250,6,184
25183,41.913918,-87.699188,"IL","Autumn Brilliance serviceberry",1173,"Deciduous broadleaf",177234,498,"Colored leaves",2025,251,10,182
25183,41.913918,-87.699188,"IL","Autumn Brilliance serviceberry",1173,"Deciduous broadleaf",177234,471,"Falling leaves",2025,265,7,182
25428,41.913986,-87.683258,"IL","Autumn Brilliance serviceberry",1173,"Deciduous broadleaf",177236,498,"Colored leaves",2025,246,5,187
25428,41.913986,-87.683258,"IL","Autumn Brilliance serviceberry",1173,"Deciduous broadleaf",177236,471,"Falling leaves",2025,266,20,187
25430,41.914284,-87.679932,"IL","Autumn Brilliance serviceberry",1173,"Deciduous broadleaf",177237,498,"Colored leaves",2025,252,26,181
25430,41.914284,-87.679932,"IL","Autumn Brilliance serviceberry",1173,"Deciduous broadleaf",177238,498,"Colored leaves",2025,261,9,181
25432,41.914173,-87.676033,"IL","Autumn Brilliance serviceberry",1173,"Deciduous broadleaf",177239,498,"Colored leaves",2025,252,26,180
25432,41.914173,-87.676033,"IL","Autumn Brilliance serviceberry",1173,"Deciduous broadleaf",177239,471,"Falling leaves",2025,261,9,180
25434,41.914272,-87.668953,"IL","Autumn Brilliance serviceberry",1173,"Deciduous broadleaf",177240,498,"Colored leaves",2025,253,9,179
25434,41.914272,-87.668953,"IL","Autumn Brilliance serviceberry",1173,"Deciduous broadleaf",177241,498,"Colored leaves",2025,195,6,179
25182,41.913658,-87.71904,"IL","Autumn Brilliance serviceberry",1173,"Deciduous broadleaf",177248,498,"Colored leaves",2025,260,6,182
25182,41.913658,-87.71904,"IL","Autumn Brilliance serviceberry",1173,"Deciduous broadleaf",177248,471,"Falling leaves",2025,260,6,182
31139,42.455235,-71.123512,"MA","American witchhazel",76,"Deciduous broadleaf",177271,498,"Colored leaves",2025,234,7,65
31139,42.455235,-71.123512,"MA","American witchhazel",76,"Deciduous broadleaf",177271,471,"Falling leaves",2025,234,7,65
32443,39.90163,-86.175911,"IN","northern spicebush",915,"Deciduous broadleaf",179758,471,"Falling leaves",2025,259,6,243
32443,39.90163,-86.175911,"IN","pawpaw",1201,"Deciduous broadleaf",179761,471,"Falling leaves",2025,259,13,243
30725,42.386509,-71.108315,"MA","black walnut",80,"Deciduous broadleaf",179809,498,"Colored leaves",2025,203,7,30
30725,42.386509,-71.108315,"MA","black walnut",80,"Deciduous broadleaf",179809,471,"Falling leaves",2025,231,7,30
29265,30.400648,-88.645096,"MS","red maple",3,"Deciduous broadleaf",180464,498,"Colored leaves",2025,240,14,1
29265,30.400648,-88.645096,"MS","red maple",3,"Deciduous broadleaf",180760,498,"Colored leaves",2025,240,14,1
32877,38.595692,-85.955193,"IN","eastern redbud",7,"Deciduous broadleaf",182185,498,"Colored leaves",2025,223,7,275
32877,38.595692,-85.955193,"IN","eastern redbud",7,"Deciduous broadleaf",182185,471,"Falling leaves",2025,258,7,275
32877,38.595692,-85.955193,"IN","burningbush",1452,"Deciduous broadleaf",182187,471,"Falling leaves",2025,230,7,275
32789,40.73082,-73.99733,"NY","star magnolia",1207,"Deciduous broadleaf",182470,498,"Colored leaves",2025,219,8,9
32789,40.73082,-73.99733,"NY","star magnolia",1207,"Deciduous broadleaf",182470,471,"Falling leaves",2025,258,3,9
33012,42.011364,-93.638145,"IA","Ohio buckeye",783,"Deciduous broadleaf",182650,498,"Colored leaves",2025,245,7,279
33012,42.011364,-93.638145,"IA","Ohio buckeye",783,"Deciduous broadleaf",182650,471,"Falling leaves",2025,259,7,279
33012,42.011364,-93.638145,"IA","river birch",1339,"Deciduous broadleaf",182651,498,"Colored leaves",2025,245,7,279
33012,42.011364,-93.638145,"IA","river birch",1339,"Deciduous broadleaf",182651,471,"Falling leaves",2025,245,7,279
33012,42.011364,-93.638145,"IA","eastern redbud",7,"Deciduous broadleaf",182652,498,"Colored leaves",2025,252,7,279
33012,42.011364,-93.638145,"IA","eastern redbud",7,"Deciduous broadleaf",182652,471,"Falling leaves",2025,266,7,279
33012,42.011364,-93.638145,"IA","hawthorn",1608,"Deciduous broadleaf",182655,498,"Colored leaves",2025,252,7,279
33012,42.011364,-93.638145,"IA","hawthorn",1608,"Deciduous broadleaf",182655,471,"Falling leaves",2025,259,7,279
33012,42.011364,-93.638145,"IA","tuliptree",82,"Deciduous broadleaf",182656,498,"Colored leaves",2025,259,7,279
33012,42.011364,-93.638145,"IA","American sycamore",970,"Deciduous broadleaf",182657,498,"Colored leaves",2025,252,7,279
33012,42.011364,-93.638145,"IA","American sycamore",970,"Deciduous broadleaf",182657,471,"Falling leaves",2025,266,7,279
32789,40.73082,-73.99733,"NY","Japanese flowering cherry",227,"Deciduous broadleaf",183138,471,"Falling leaves",2025,258,3,9
32789,40.73082,-73.99733,"NY","Kousa dogwood",1344,"Deciduous broadleaf",183139,498,"Colored leaves",2025,219,8,9
32789,40.73082,-73.99733,"NY","Japanese flowering cherry",227,"Deciduous broadleaf",183141,471,"Falling leaves",2025,265,1,9
16902,38.376015,-122.508133,"CA","date plum",1732,"Deciduous broadleaf",183211,498,"Colored leaves",2025,241,28,115
16902,38.376015,-122.508133,"CA","date plum",1732,"Deciduous broadleaf",183211,471,"Falling leaves",2025,262,21,115
16902,38.376015,-122.508133,"CA","date plum",1732,"Deciduous broadleaf",183213,498,"Colored leaves",2025,241,28,115
16902,38.376015,-122.508133,"CA","date plum",1732,"Deciduous broadleaf",183213,471,"Falling leaves",2025,241,28,115
16902,38.376015,-122.508133,"CA","date plum",1732,"Deciduous broadleaf",183214,498,"Colored leaves",2025,241,28,115
16902,38.376015,-122.508133,"CA","date plum",1732,"Deciduous broadleaf",183214,471,"Falling leaves",2025,241,28,115
32986,43.864231,-69.622574,"ME","red maple",3,"Deciduous broadleaf",184025,498,"Colored leaves",2025,244,9,59
32986,43.864231,-69.622574,"ME","rugosa rose",314,"Deciduous broadleaf",184027,471,"Falling leaves",2025,208,6,59
16876,41.745537,-74.119392,"NY","red maple",3,"Deciduous broadleaf",184151,498,"Colored leaves",2025,220,6,88
32789,40.73082,-73.99733,"NY","tuliptree",82,"Deciduous broadleaf",184484,498,"Colored leaves",2025,231,20,9
32789,40.73082,-73.99733,"NY","tuliptree",82,"Deciduous broadleaf",184484,471,"Falling leaves",2025,264,6,9
