"STATEFP","COUNTYFP","state","county","doy_1981","doy_1982","doy_1983","doy_1984","doy_1985","doy_1986","doy_1987","doy_1988","doy_1989","doy_1990","doy_1991","doy_1992","doy_1993","doy_1994","doy_1995","doy_1996","doy_1997","doy_1998","doy_1999","doy_2000","doy_2001","doy_2002","doy_2003","doy_2004","doy_2005","doy_2006","doy_2007","doy_2008","doy_2009","doy_2010","doy_2011","doy_2012","doy_2013","doy_2014","doy_2015","doy_2016","doy_2017","doy_2018","doy_2019","doy_2020","doy_2021","doy_2022","doy_2023","doy_2024","doy_2025"
"51","195","VA","Wise",89.55322265625,71.9009017944336,69.273681640625,80.9246063232422,79.4376983642578,73.8286590576172,82.4605712890625,80.950569152832,67.399787902832,50.568660736084,70.2011032104492,64.1178817749023,80.3110504150391,81.3352203369141,73.4763793945312,86.8622131347656,60.0857772827148,76.4570159912109,74.5766372680664,60.3918800354004,81.0374755859375,74.3321151733398,77.2667922973633,79.387809753418,72.7078323364258,67.2520751953125,71.9803771972656,79.5296859741211,72.9972534179688,81.4240493774414,70.3276443481445,63.3213920593262,85.3611373901367,83.5580673217773,81.6854934692383,72.4272155761719,53.5259628295898,52.5390548706055,64.119514465332,67.9723510742188,74.7547760009766,67.385871887207,55.0975227355957,62.1763458251953,NA
"51","191","VA","Washington",88.0319900512695,70.4188613891602,69.5087509155273,80.9064636230469,76.5871276855469,74.1932067871094,81.0724182128906,80.2290420532227,59.4351425170898,47.5986633300781,68.7691879272461,62.1734580993652,78.1590042114258,77.6957931518555,70.4455108642578,75.1593627929688,60.5490798950195,74.886474609375,67.7732467651367,60.6372833251953,72.2864151000977,73.6028671264648,75.087287902832,74.9403762817383,66.2008361816406,66.322395324707,70.1496429443359,74.2245864868164,71.3102264404297,80.8973922729492,68.7727584838867,59.2019348144531,80.7029800415039,80.8793640136719,78.0778121948242,71.6657028198242,51.4439086914062,52.3708801269531,58.9291839599609,66.7649459838867,72.9450607299805,66.3036804199219,50.3551445007324,62.2193908691406,NA
"51","083","VA","Halifax",73.8406143188477,70.674446105957,65.4330596923828,68.088134765625,66.9703750610352,65.6704711914062,81.0601501464844,68.7315673828125,53.6732902526855,37.9111633300781,53.6523017883301,54.5765686035156,69.1716461181641,70.0849609375,63.7866973876953,60.6961555480957,56.5266456604004,59.6090087890625,52.7528800964355,58.3566703796387,67.7386779785156,55.9860649108887,74.5523986816406,68.3727951049805,59.9134826660156,42.0215721130371,65.1493072509766,56.5082740783691,69.4003753662109,73.7490844726562,63.3027725219727,51.6569290161133,72.6994781494141,75.9567337036133,73.3889007568359,63.0148468017578,42.0676765441895,50.1325569152832,49.6361503601074,43.5983505249023,70.1322631835938,60.7457695007324,44.8820991516113,54.6097450256348,62.4177436828613
"51","059","VA","Fairfax",84.1920166015625,82.1839599609375,73.2100677490234,82.0349960327148,70.5036697387695,76.8014450073242,85.6775894165039,81.3555374145508,79.5793380737305,45.4212265014648,63.9719047546387,65.8901824951172,86.2045745849609,85.3220977783203,73.4658660888672,82.4507141113281,63.0649490356445,64.9400100708008,67.6270141601562,62.140796661377,80.3582763671875,63.316967010498,82.8897171020508,76.1476898193359,74.2279815673828,65.5259017944336,73.8300323486328,71.7548141479492,78.8406219482422,77.9656295776367,74.6528244018555,61.7265205383301,83.8901138305664,88.7623901367188,91.4059295654297,68.6989593505859,53.2561073303223,60.1945648193359,76.2268371582031,60.548023223877,75.6828994750977,64.640495300293,48.9542770385742,59.6061668395996,NA
"51","171","VA","Shenandoah",90.3164367675781,90.0606842041016,86.1332321166992,89.0323333740234,81.3150863647461,82.6269683837891,88.4873123168945,88.1423034667969,82.3918228149414,59.7270050048828,75.7455139160156,72.1735610961914,91.0783233642578,88.7672271728516,78.0328674316406,90.3913803100586,76.0147018432617,81.6057739257812,83.5960693359375,67.8885345458984,90.8675689697266,69.4672393798828,85.1246871948242,83.7110900878906,84.5230941772461,75.9530410766602,79.9711380004883,81.7699890136719,79.2140045166016,85.5220565795898,78.2967987060547,73.3985443115234,98.5268783569336,93.8733367919922,91.6028213500977,74.7275619506836,55.7582321166992,60.0651893615723,82.7477188110352,66.7562255859375,81.541618347168,71.6568145751953,57.6251258850098,71.013427734375,NA
"53","073","WA","Whatcom",104.045188903809,116.895927429199,99.1423263549805,111.179870605469,113.175598144531,104.45548248291,98.0908660888672,101.959083557129,107.368385314941,97.600227355957,103.952690124512,83.3395767211914,109.081008911133,91.9854431152344,100.006141662598,105.486488342285,110.403060913086,96.1607055664062,113.848411560059,109.851638793945,109.986968994141,117.928863525391,106.292518615723,91.8689498901367,86.518440246582,100.305557250977,104.593536376953,115.962707519531,113.311676025391,97.0128326416016,121.657592773438,109.737907409668,104.171463012695,106.022521972656,81.8351593017578,88.876823425293,116.452667236328,103.171875,103.98323059082,111.461891174316,109.255325317383,119.391746520996,108.838272094727,104.379600524902,NA
"53","067","WA","Thurston",45.1679229736328,64.2582778930664,46.6757164001465,48.8627891540527,87.6653213500977,52.4724082946777,53.6567726135254,63.3804779052734,79.284553527832,66.9768753051758,53.7827644348145,49.6972885131836,68.6908950805664,56.7140617370605,48.3648414611816,54.5282859802246,59.304801940918,46.4975280761719,62.2355422973633,75.0940170288086,73.0285873413086,71.6315307617188,49.8155975341797,56.1759262084961,62.5007514953613,46.3042602539062,62.5151672363281,69.2438888549805,81.5472717285156,39.1130485534668,71.1169052124023,67.609016418457,66.7219848632812,60.160327911377,38.8870582580566,46.7002754211426,76.0360870361328,41.2946739196777,77.9579010009766,54.2592582702637,57.9826393127441,56.133674621582,61.3782768249512,50.5776214599609,NA
"53","033","WA","King",72.2129745483398,94.8795852661133,75.1612548828125,81.963737487793,97.7452621459961,77.1865234375,76.1657028198242,84.4157867431641,92.4981842041016,77.881477355957,81.211669921875,63.3764190673828,90.2901382446289,76.1955795288086,72.2885131835938,81.6079711914062,87.4871292114258,76.2240295410156,89.8620834350586,90.2304382324219,89.1847686767578,94.788444519043,76.3124389648438,76.9724502563477,66.5873565673828,75.7258911132812,79.2089004516602,94.6390533447266,93.8274993896484,69.2602767944336,97.5024795532227,88.9974517822266,86.7018280029297,79.9328460693359,51.7485504150391,68.2256164550781,94.3337631225586,78.0026626586914,85.8241882324219,84.039192199707,85.2680740356445,87.443603515625,88.4245452880859,78.1038818359375,NA
"53","075","WA","Whitman",71.511604309082,91.2221450805664,63.0931015014648,85.4497222900391,97.3690872192383,77.980583190918,84.6503524780273,87.7778701782227,94.4734420776367,84.8690567016602,83.1509475708008,65.6875991821289,94.2450942993164,78.372802734375,73.4707489013672,85.5729904174805,92.315559387207,77.8050994873047,92.4904327392578,92.5988616943359,96.8209533691406,96.203987121582,81.1447448730469,82.0220184326172,71.9658432006836,85.9168319702148,82.8635025024414,103.318260192871,100.421577453613,72.5082397460938,96.3557052612305,97.475944519043,89.4093704223633,86.7250518798828,69.520263671875,70.6592407226562,89.6915130615234,89.0010452270508,96.8000564575195,90.0984878540039,88.4771270751953,87.0936508178711,102.319122314453,82.0036239624023,NA
"53","031","WA","Jefferson",77.8508605957031,103.127815246582,76.9183044433594,83.837158203125,106.884994506836,80.4255294799805,80.2826461791992,85.4828948974609,100.093940734863,85.3930511474609,81.0351638793945,62.883918762207,91.1161575317383,77.142951965332,74.4682464599609,82.1233901977539,91.5964202880859,79.9003295898438,99.1119155883789,96.176399230957,92.0147018432617,98.5455780029297,74.4535293579102,76.6744766235352,75.1299819946289,86.1986236572266,86.0112762451172,106.1865234375,95.8114013671875,70.6515197753906,101.81657409668,96.0221786499023,89.4267883300781,80.92529296875,51.9775505065918,74.8506317138672,103.162712097168,86.4527435302734,88.2998733520508,87.760871887207,93.1344375610352,81.453727722168,93.8396301269531,83.0467758178711,NA
"53","065","WA","Stevens",100.518089294434,114.062828063965,98.0626068115234,109.047340393066,104.838027954102,95.6489715576172,99.3077545166016,104.756416320801,105.93286895752,97.2090530395508,108.099647521973,86.6532516479492,110.36962890625,98.0565032958984,100.978042602539,105.801948547363,111.373756408691,102.49577331543,109.209915161133,104.441795349121,111.847175598145,107.973411560059,105.240333557129,93.3555145263672,99.8442306518555,106.816871643066,100.604385375977,121.605606079102,112.056221008301,104.352722167969,119.235153198242,109.937942504883,105.553428649902,104.213768005371,87.0359878540039,94.4271926879883,110.215370178223,109.872375488281,101.739974975586,109.202857971191,104.388679504395,111.297485351562,115.21459197998,102.01651763916,NA
"54","063","WV","Monroe",91.9230575561523,85.1897125244141,87.4163436889648,87.7297897338867,84.7816543579102,82.0746688842773,94.2026824951172,86.9646759033203,78.2775039672852,60.4849586486816,81.8046875,74.2569808959961,92.1819229125977,87.5739517211914,77.4364318847656,89.6303024291992,69.1702041625977,86.670295715332,84.9021072387695,71.0424499511719,92.4533843994141,78.2310409545898,82.4471435546875,83.8822784423828,83.0804290771484,74.8278656005859,76.1189117431641,81.7516708374023,75.6677627563477,88.8594055175781,78.0006790161133,72.5713043212891,99.3627395629883,93.1840438842773,86.7506637573242,73.933464050293,56.2309913635254,65.9199905395508,78.8747787475586,71.7091598510742,80.6887741088867,74.0380630493164,55.6572189331055,68.2305450439453,NA
"54","073","WV","Pleasants",90.1141967773438,78.0058364868164,69.8896408081055,87.4327392578125,82.5578308105469,75.066276550293,85.1011581420898,87.0980682373047,79.9292373657227,64.2624664306641,82.7761611938477,67.9206314086914,87.2155838012695,87.6319046020508,79.6189422607422,87.6028213500977,75.1912307739258,72.5088806152344,87.1013717651367,67.494758605957,90.522575378418,72.9015502929688,84.1459121704102,82.0000076293945,84.1042404174805,72.2444152832031,79.0080871582031,86.8499603271484,75.0000076293945,83.3707275390625,80.1165237426758,72.1175231933594,95.8706283569336,89.050407409668,87.3573379516602,73,54,55.2747955322266,80.0000076293945,74.9786682128906,80.153190612793,74.0944442749023,56.7451553344727,65,NA
"54","095","WV","Tyler",91.7847442626953,81.2893447875977,79.3564834594727,91.500373840332,85.509880065918,82.1460876464844,87.1524658203125,88.6817245483398,83.0490798950195,71.2841644287109,83.453498840332,78.2935333251953,88.4848480224609,92.8636169433594,80.0246810913086,91.0679168701172,76.8632583618164,77.8358001708984,91.4670486450195,71.2646255493164,94.9933395385742,75.8273315429688,85.2443466186523,85.6479568481445,87.1334991455078,74.1215972900391,81.610481262207,89.5241317749023,78.8910827636719,84.4435043334961,82.0535049438477,74.9035034179688,98.407829284668,92.3526306152344,92.3967971801758,73.3911743164062,54.8486289978027,75.4234848022461,83.8040618896484,76.5027236938477,82.04443359375,76.1576156616211,58.2394866943359,65.9803924560547,NA
"54","047","WV","McDowell",90.0219116210938,73.2300796508789,67.8143692016602,82.5027618408203,80.4512176513672,75.7542953491211,84.1096649169922,81.1782150268555,64.5169982910156,46.7230491638184,70.5347213745117,64.1936187744141,84.1882553100586,82.5684127807617,69.5314331054688,80.0781555175781,60.0121154785156,73.954231262207,68.9749984741211,63.402271270752,83.3305435180664,73.9685211181641,77.5240249633789,80.8569946289062,73.3741073608398,67.0192260742188,73.4629287719727,77.5539245605469,71.5696792602539,81.9821395874023,71.7737731933594,64.3865432739258,88.5380172729492,86.8773498535156,82.2681427001953,72.9245300292969,53.8475151062012,53.0669288635254,64.8311462402344,66.4695510864258,75.8695678710938,67.2330627441406,54.6537399291992,61.926197052002,NA
"54","025","WV","Greenbrier",94.0023040771484,93.4926834106445,93.6545257568359,94.7363052368164,89.0455093383789,86.2819595336914,100.231430053711,88.8425903320312,82.4579849243164,68.6727294921875,84.7581634521484,88.940299987793,96.5997467041016,93.4811325073242,80.7120208740234,93.5370407104492,76.9042587280273,88.9093475341797,92.4616088867188,77.524772644043,98.0524368286133,85.3245849609375,86.6814041137695,92.0761413574219,89.5612411499023,81.9706497192383,81.1717834472656,88.4549789428711,81.2473526000977,90.9603881835938,85.6891708374023,76.5890045166016,101.543838500977,96.4226150512695,91.9898681640625,77.0623931884766,64.8323059082031,79.7481384277344,87.2091903686523,77.6870193481445,85.2867050170898,78.8196792602539,65.0546112060547,74.151008605957,NA
"54","027","WV","Hampshire",91.443489074707,91.0238265991211,89.8073959350586,94.2435607910156,84.210807800293,87.2680587768555,89.2883071899414,89.0254669189453,84.9656066894531,70.56494140625,81.9906921386719,75.7451782226562,93.2285461425781,92.8050537109375,79.8842926025391,94.54150390625,81.3024978637695,83.885612487793,88.58203125,68.9306945800781,97.1497116088867,71.9818420410156,86.6861953735352,88.8624420166016,88.0800628662109,79.4419326782227,82.5437927246094,87.5795135498047,80.1226348876953,88.3711090087891,84.0821762084961,74.5766906738281,100.199905395508,94.2082824707031,93.5598754882812,75.4157867431641,55.4410667419434,89.4114532470703,89.0728073120117,70.8261795043945,82.7115325927734,76.8778610229492,63.4649391174316,73.3514099121094,NA
"54","071","WV","Pendleton",93.3787231445312,98.3604049682617,98.2239608764648,101.141342163086,90.7057342529297,84.9848709106445,98.5050582885742,90.4109039306641,88.1715316772461,72.3737564086914,86.8583908081055,91.4002075195312,99.7877426147461,95.1097946166992,88.0021362304688,99.4250411987305,85.0997772216797,88.9211578369141,94.8788986206055,79.6066284179688,98.9614486694336,83.3817520141602,89.1810302734375,90.2848663330078,91.8572387695312,84.8736267089844,83.3867645263672,90.7119064331055,84.0899276733398,91.0518341064453,88.5427551269531,76.6114044189453,101.421287536621,97.1389083862305,95.0444946289062,79.2474975585938,64.0084686279297,83.9804229736328,93.8536224365234,78.9300308227539,89.1717987060547,81.6943511962891,71.517333984375,77.8323364257812,NA
"55","003","WI","Ashland",107.54963684082,119.922515869141,123.33715057373,117.601974487305,112.217269897461,110.518356323242,103.643028259277,118.214767456055,119.134208679199,114.502128601074,112.399085998535,125.055351257324,124.032562255859,115.356079101562,125.971694946289,131.516708374023,123.796195983887,106.456970214844,114.532081604004,116.382804870605,117.04084777832,124.929000854492,116.656471252441,119.230682373047,102.887145996094,108.305839538574,108.92635345459,125.102882385254,118.652954101562,99.7496871948242,124.03466796875,81.75927734375,129.514846801758,129.784194946289,108.054306030273,110.911399841309,111.492172241211,124.570762634277,122.551811218262,125.236083984375,114.896278381348,127.375686645508,119.998268127441,114.61279296875,NA
"55","011","WI","Buffalo",94.7682189941406,113.349113464355,117.440940856934,108.856117248535,105.94229888916,98.1744613647461,98.3507461547852,103.058181762695,110.643859863281,110.592887878418,98.0000076293945,112.655265808105,114.58617401123,108.266242980957,112.264595031738,117.15315246582,109.337219238281,97.3128051757812,100.179611206055,88.8140716552734,110.171714782715,106.992309570312,105.023445129395,105.876914978027,99.2262954711914,102.373687744141,98.4492797851562,113.481071472168,108.468704223633,93.479133605957,114.718994140625,80.0820541381836,121.119445800781,113.837715148926,100.61890411377,106.370277404785,99.0258102416992,120.639709472656,111.605209350586,111.7099609375,96.9725494384766,117.86971282959,103.876243591309,102.582832336426,NA
"04","007","AZ","Gila",44.690673828125,53.256290435791,52.4567832946777,49.0002937316895,57.8150482177734,38.1100654602051,53.302303314209,53.8240432739258,54.5244827270508,58.1513748168945,49.0237045288086,55.7351226806641,51.4478530883789,50.9372787475586,47.1133842468262,41.1948738098145,51.6174125671387,52.9964561462402,37.5615577697754,37.9030151367188,56.4779739379883,47.8276519775391,31.8879280090332,54.797721862793,43.1692848205566,38.7258949279785,51.0393028259277,53.3010864257812,37.8027687072754,53.1599578857422,53.4066848754883,41.997314453125,55.9454879760742,34.2095565795898,35.5238494873047,44.4491767883301,42.3062324523926,33.9022369384766,49.1926803588867,44.8767013549805,43.8994789123535,46.1330223083496,60.1365776062012,50.4601364135742,42.9158096313477
"05","023","AR","Cleburne",57.041748046875,65.8684997558594,59.7534255981445,58.4377365112305,66.5370559692383,45.0573959350586,56.10888671875,63.554759979248,58.605770111084,38.9404945373535,60.710319519043,48.9173126220703,66.0462036132812,61.6660308837891,56.5423278808594,56.0978813171387,54.0622634887695,53.0160331726074,40.9733428955078,50.2079772949219,64.875617980957,52.2842178344727,72.2209091186523,60.679141998291,47.8682746887207,40.9330596923828,63.0603446960449,67.5944519042969,57.7916984558105,70.7885131835938,58.2662353515625,46.5292854309082,63.7175750732422,75.1480102539062,73.3833312988281,57.7083740234375,39.2473373413086,55.3186187744141,58.6182823181152,46.8173942565918,66.6682968139648,58.360523223877,43.440860748291,47.2531394958496,58.5869522094727
"05","069","AR","Jefferson",52.3830413818359,51.9330825805664,51.0714530944824,47.2427406311035,57.0747108459473,35.2155570983887,45.8161392211914,56.8127059936523,30.7282676696777,31.1939735412598,42.8531646728516,39.0121994018555,46.6501274108887,49.3698883056641,45.7757301330566,44.0003852844238,46.9546699523926,37.6827354431152,36.869930267334,45,44.2303085327148,32.0708198547363,53.9325103759766,56.5512084960938,42.033390045166,30,54.7274627685547,40.0714645385742,42.9927291870117,66.3528060913086,49.6275024414062,33.3833389282227,39.0609741210938,54.6860275268555,60.322338104248,42.1477737426758,32.0375862121582,49.8159561157227,37.341194152832,35.0691757202148,55.8877449035645,45.8881759643555,32.6389503479004,40.6175727844238,38.9363212585449
"05","029","AR","Conway",57.0351028442383,56.760856628418,55.0596389770508,52.3149833679199,65.0853500366211,41.9400253295898,53.1270790100098,60.8984985351562,52.958381652832,37.914176940918,58.9514541625977,47.3712615966797,62.8425254821777,58.1677551269531,56.0639686584473,53.0207176208496,53.5454864501953,47.8644866943359,40.5711135864258,48.1505699157715,61.4575576782227,45.6099739074707,70.046028137207,60.5370445251465,45.4355583190918,34.3433494567871,58.8890647888184,56.7087860107422,55.3967514038086,70.1736755371094,52.7097091674805,42.059513092041,58.6755180358887,67.6627426147461,71.5716781616211,54.2932624816895,37.9853096008301,53.1441993713379,49.047966003418,43.4655075073242,61.9856719970703,56.0124473571777,42.244312286377,45.8569564819336,51.2883567810059
"05","117","AR","Prairie",53.7616195678711,53.7142105102539,52.8708381652832,47.9870109558105,63.967170715332,36.9959754943848,50.2871360778809,59.1662750244141,32.4047012329102,35.0598182678223,45.8721694946289,40.737979888916,54.0367012023926,56.6949043273926,51.5426979064941,50.1126022338867,49.968391418457,41.4113693237305,38.2075576782227,46.9218711853027,52.2449951171875,35.4208831787109,59.9845924377441,57.8769493103027,44.1340255737305,30,56.0000038146973,48.5129508972168,46.6945533752441,68.8638229370117,50.3315811157227,34.1517295837402,53.9257659912109,65.2447357177734,71.1342086791992,52.0191383361816,32.3544692993164,51.0000076293945,38.8692283630371,35.2521591186523,58.6912574768066,48.1554679870605,35.5263671875,42.5906867980957,45.782585144043
"05","057","AR","Hempstead",51.9667625427246,46.6093482971191,49.3180084228516,45.9562797546387,54.957275390625,34.1531944274902,43.0768699645996,55.9825820922852,32.8544006347656,30.2673110961914,40.7582397460938,38.2611198425293,44.6001052856445,45.1633682250977,45.1165161132812,43.9626197814941,42.798999786377,35.2100372314453,31.4653549194336,32.461971282959,43.6839141845703,35.6720542907715,46.4028091430664,54.6921920776367,42.152172088623,30.0423679351807,55.0638427734375,39.6906394958496,42.1585006713867,62.8031234741211,45.4927673339844,32.5314865112305,35.186637878418,51.8685722351074,56.0376052856445,42.3310165405273,31.8922004699707,48.4474945068359,36.8731956481934,34.8505096435547,50.5879669189453,44.6286773681641,31.198938369751,40.5727882385254,37.1486549377441
"05","067","AR","Jackson",56.8376579284668,62.7845649719238,53.9926834106445,54.5720863342285,66,43,53.2070808410645,63.3096313476562,45.5821533203125,37.7954483032227,57.3889961242676,48.2168006896973,59.8448677062988,58,56.0959510803223,56.0000038146973,53.9453735351562,52.0353012084961,40.1003837585449,50.0862350463867,60.2900505065918,40.4090461730957,70.4252395629883,60.3906555175781,47.7480163574219,35.8167114257812,59.3686714172363,57.6378746032715,57.0438461303711,70.4192886352539,56.5122604370117,42.4520225524902,64.3603973388672,74.7596130371094,73.7139587402344,56.8624153137207,36.6555862426758,52.2315406799316,52.2303695678711,42.6786613464355,64.9051208496094,61.6497650146484,41.8529968261719,47.8663291931152,58.3216400146484
"05","039","AR","Dallas",52.6424789428711,51.5411415100098,49.9789505004883,46,55.8834953308105,34.9445343017578,45.1833229064941,56.0836067199707,31.9617519378662,31.4010162353516,43.2115783691406,39.3209648132324,49.4850540161133,49.9211273193359,49.4236679077148,44,46.5755157470703,37.3036193847656,37.0012283325195,40.3327827453613,44.1846771240234,33,50.9719085693359,57.0743293762207,42.8991584777832,30.0409278869629,55.050365447998,40.8139991760254,43,67.5082473754883,48.3643455505371,33.9375915527344,37.1507911682129,53.8914413452148,61.129280090332,43.4879608154297,32.8624992370605,50.1314086914062,36.8283920288086,37.568058013916,57.2412910461426,47.1257362365723,35.0318222045898,40.9531059265137,42.9572677612305
"06","039","CA","Madera",52.1338386535645,67.5055313110352,68.8009567260742,56.2881393432617,66.0039978027344,49.1347198486328,61.8602752685547,58.3139343261719,68.1197738647461,62.5515670776367,59.1106109619141,58.2120971679688,60.9927978515625,54.2127380371094,55.9015121459961,50.0200271606445,52.4127349853516,60.6919593811035,61.4091835021973,51.2951965332031,59.6832885742188,59.454776763916,50.5303192138672,55.2466583251953,56.7743873596191,56.3103141784668,54.6161003112793,59.0185546875,52.7082099914551,59.0595550537109,58.2174415588379,53.0492248535156,58.3261833190918,43.9929008483887,45.0893020629883,51.4198150634766,56.0368041992188,48.1942405700684,55.8984642028809,52.9346580505371,51.9979019165039,52.1259765625,62.701343536377,55.7892875671387,NA
"06","047","CA","Merced",25.7864284515381,40.6728935241699,39.0198707580566,30.8533935546875,44.3534164428711,27.3660411834717,37.525562286377,33.4610977172852,45.6962890625,33.6788749694824,33.4496231079102,37.2838287353516,35.4384498596191,33.1442642211914,28.2157897949219,31.063648223877,28.8986701965332,28.3408985137939,39.2729759216309,26.0415153503418,35.3310432434082,41.2118263244629,27.9347991943359,34.2860374450684,30.9785060882568,31.3476638793945,36.4615173339844,33.7890510559082,30.7795181274414,31.540901184082,35.8982315063477,30.8347072601318,36.2042999267578,26.4412002563477,31.5812511444092,29.9633464813232,32.4076995849609,30.0785026550293,28.6386051177979,27.3696823120117,29.5019702911377,31.0063648223877,32.3599662780762,25.5091819763184,31.6505107879639
"06","103","CA","Tehama",45.1694145202637,60.8361968994141,53.9294853210449,42.4124641418457,51.8845710754395,40.013011932373,55.3156356811523,48.6139183044434,61.0464134216309,53.0536117553711,45.2711334228516,46.3922233581543,56.7247543334961,46.5739936828613,45.3200302124023,43.550853729248,45.4727363586426,53.3939476013184,54.7505226135254,47.7021598815918,49.1477851867676,49.3457527160645,39.4351043701172,48.7890129089355,42.3542213439941,49.0444412231445,43.1831359863281,51.516544342041,40.4818229675293,47.1604461669922,47.5379447937012,41.3788452148438,43.2232360839844,28.8008728027344,29.1606769561768,40.9784851074219,47.6767883300781,36.3855857849121,44.9144592285156,37.9896812438965,41.4686622619629,34.0115165710449,50.5830459594727,45.3002624511719,NA
"06","115","CA","Yuba",32.7781448364258,45.2675323486328,38.9199333190918,31.9930973052979,42.4667167663574,30.020450592041,39.390022277832,36.5979423522949,49.9508895874023,42.6328887939453,34.7042694091797,34.8726196289062,40.9487648010254,34.2737464904785,31.7493572235107,34.607608795166,33.7406997680664,35.2064323425293,40.9081230163574,31.6728000640869,38.7780914306641,41.2158546447754,28.8633232116699,39.5964965820312,34.6388282775879,33.8568954467773,37.1538848876953,39.3462104797363,33.2310104370117,35.6751289367676,38.2291374206543,32.8295288085938,39.3033638000488,25.3123760223389,29.3349685668945,34.0884132385254,36.5567283630371,31.6904277801514,31.1502113342285,29.9383811950684,31.8334980010986,31.4908256530762,36.224292755127,30.1472969055176,32.2280044555664
"06","043","CA","Mariposa",53.4696731567383,69.498664855957,69.7036895751953,55.4451599121094,65.1055221557617,45.5281448364258,63.8100852966309,58.1846618652344,69.6238021850586,65.3787002563477,54.6868553161621,54.168888092041,64.9105758666992,55.22900390625,55.9791641235352,48.6411514282227,53.8977584838867,63.5652198791504,58.5757446289062,50.9834518432617,62.290958404541,56.118034362793,46.0311393737793,57.5627975463867,56.7637138366699,54.4146156311035,53.0274505615234,61.0158958435059,50.3822364807129,57.3011322021484,56.6610260009766,50.7118110656738,59.8026924133301,40.476619720459,40.3626670837402,50.7022094726562,58.0247077941895,44.635009765625,58.7406730651855,52.6629676818848,49.91650390625,48.2803153991699,66.0735549926758,56.533748626709,NA
"08","053","CO","Hinsdale",140.427291870117,151.112152099609,155.082504272461,141.986938476562,141.703018188477,142.61653137207,136.059387207031,143.595474243164,129.720520019531,147.15185546875,150.935653686523,134.662521362305,144.397796630859,138.196853637695,157.818908691406,134.7421875,141.058944702148,146.215927124023,149.927658081055,136.164169311523,134.266296386719,137.010498046875,142.141708374023,131.488082885742,143.688232421875,135.947784423828,135.989929199219,147.409286499023,134.097961425781,146.013565063477,148.146865844727,129.266052246094,142.458343505859,141.844772338867,144.722503662109,145.988922119141,133.44953918457,132.032379150391,148.496856689453,135.986190795898,141.549835205078,137.705673217773,145.370468139648,145.565505981445,NA
"08","033","CO","Dolores",114.501739501953,123.801078796387,129.49755859375,125.383430480957,113.622871398926,104.420143127441,116.71785736084,117.720275878906,104.194145202637,112.986869812012,129.339996337891,111.716033935547,119.768844604492,112.296546936035,116.321044921875,111.2978515625,114.249389648438,123.768783569336,116.134506225586,113.025360107422,113.255088806152,108.25789642334,116.541641235352,99.0947036743164,116.971611022949,111.398231506348,103.143020629883,122.753913879395,111.422836303711,120.252388000488,114.016609191895,103.480804443359,113.400382995605,116.104690551758,100.907020568848,113.102005004883,98.9435806274414,108.646492004395,117.827926635742,115.304992675781,114.471618652344,114.549438476562,123.587867736816,118.938682556152,NA
"12","001","FL","Alachua",31.5111904144287,23.0128288269043,27.6122970581055,25,31.9711761474609,22,19.6670074462891,21.7901973724365,15.5874376296997,20,18.7816963195801,28.3211898803711,11.0949096679688,27.9983367919922,24.5452938079834,22,20,15.6615610122681,19.9663524627686,22.2031211853027,21.3135509490967,22.8996772766113,31.2700538635254,26,13,22.0077724456787,12,18.0725803375244,28.9851531982422,27.8041820526123,28.7139759063721,23.72190284729,14,30.9820575714111,23.2806968688965,26,17.7754783630371,27.4662132263184,21.3963851928711,14.3705520629883,25,28.3200397491455,22.2387847900391,26.0015640258789,30.978832244873
"12","073","FL","Leon",36.8287925720215,27.0093364715576,31.0653648376465,29.1734466552734,33.6579093933105,23.9934978485107,24,26.7080497741699,16.0163955688477,21,30,31.5690460205078,19.8099937438965,29.1909103393555,26.0000019073486,28.9127597808838,20.0000019073486,22.4780311584473,23.0357627868652,29,33.2361907958984,25.6362800598145,32.164665222168,28.8189010620117,18.0406761169434,22.7599449157715,19.4611034393311,31.9621200561523,29,33.951545715332,33.4627571105957,24.8941287994385,15.5750598907471,33.2511978149414,28.9710083007812,28.666431427002,18.959810256958,29.971508026123,25.4136219024658,15.9897241592407,25,31.0852184295654,21.8017387390137,26.9934978485107,32.1397171020508
"12","093","FL","Okeechobee",27,15.3115158081055,15.1338367462158,18.6248817443848,22.0818748474121,14.7800359725952,18,16.8130283355713,12,9.5995979309082,9.23907375335693,16.6458320617676,8.58981132507324,15,15.5873069763184,20,12.8062114715576,9.49718189239502,17,13.3655376434326,18.9008769989014,18.2058506011963,25.9790229797363,16,11.4374694824219,17.2715950012207,11,14,17.6930370330811,20.276782989502,20.0815544128418,17.9568061828613,10.9482717514038,12.9870948791504,12.7900247573853,13,15.2923183441162,14.8118877410889,15,13,21.4502487182617,13.0567512512207,15.7368927001953,15.8224058151245,19.9119358062744
