"site_id","lat","lon","elev","state","common_name","species_id","func_type","id","phenophase","pheno_class_id","year","first_yes","prior_no"
18459,34.144878,-116.311707,839,"CA","honey mesquite",84,"Drought deciduous broadleaf",72874,"Leaves",3,2013,90,9
18459,34.144878,-116.311707,839,"CA","honey mesquite",84,"Drought deciduous broadleaf",72874,"Leaves",3,2014,103,7
12725,37.360928,-122.130836,112,"CA","toyon ",707,"Evergreen broadleaf",72933,"Flowers or flower buds",6,2017,116,2
12725,37.360928,-122.130836,112,"CA","toyon ",707,"Evergreen broadleaf",72933,"Flowers or flower buds",6,2019,45,2
12725,37.360928,-122.130836,112,"CA","toyon ",707,"Evergreen broadleaf",72933,"Flowers or flower buds",6,2023,117,2
12725,37.360928,-122.130836,112,"CA","toyon ",707,"Evergreen broadleaf",72933,"Flowers or flower buds",6,2024,142,5
12725,37.360928,-122.130836,112,"CA","toyon ",707,"Evergreen broadleaf",72934,"Flowers or flower buds",6,2017,116,2
12725,37.360928,-122.130836,112,"CA","toyon ",707,"Evergreen broadleaf",72934,"Flowers or flower buds",6,2019,45,2
18465,39.732826,-121.833267,61,"CA","valley oak",704,"Deciduous broadleaf",72937,"Leaves",3,2015,91,1
18488,46.284237,-122.274895,747,"WA","Douglas-fir",55,"Evergreen conifer",73086,"Pollen cones (conifers)",6,2018,203,28
18488,46.284237,-122.274895,747,"WA","Douglas-fir",55,"Evergreen conifer",73086,"Open pollen cones (conifers)",7,2018,203,28
16404,32.638493,-97.071976,174,"TX","bald cypress",296,"Deciduous conifer",73110,"Pollen cones (conifers)",6,2016,41,7
16404,32.638493,-97.071976,174,"TX","bald cypress",296,"Deciduous conifer",73110,"Pollen cones (conifers)",6,2017,41,9
16404,32.638493,-97.071976,174,"TX","bald cypress",296,"Deciduous conifer",73110,"Pollen cones (conifers)",6,2018,87,23
16404,32.638493,-97.071976,174,"TX","bald cypress",296,"Deciduous conifer",73110,"Open pollen cones (conifers)",7,2016,48,7
16404,32.638493,-97.071976,174,"TX","bald cypress",296,"Deciduous conifer",73110,"Open pollen cones (conifers)",7,2017,116,7
16404,32.638493,-97.071976,174,"TX","bald cypress",296,"Deciduous conifer",73110,"Open pollen cones (conifers)",7,2018,108,9
16404,32.638493,-97.071976,174,"TX","bald cypress",296,"Deciduous conifer",73111,"Pollen cones (conifers)",6,2017,109,5
16404,32.638493,-97.071976,174,"TX","bald cypress",296,"Deciduous conifer",73111,"Pollen cones (conifers)",6,2018,94,7
16404,32.638493,-97.071976,174,"TX","bald cypress",296,"Deciduous conifer",73111,"Pollen cones (conifers)",6,2019,86,7
16404,32.638493,-97.071976,174,"TX","bald cypress",296,"Deciduous conifer",73111,"Open pollen cones (conifers)",7,2016,309,7
16404,32.638493,-97.071976,174,"TX","bald cypress",296,"Deciduous conifer",73111,"Open pollen cones (conifers)",7,2017,331,10
16404,32.638493,-97.071976,174,"TX","bald cypress",296,"Deciduous conifer",73111,"Open pollen cones (conifers)",7,2018,332,14
16404,32.638493,-97.071976,174,"TX","bald cypress",296,"Deciduous conifer",73111,"Open pollen cones (conifers)",7,2019,79,21
17574,40.863052,-73.881592,31,"NY","southern magnolia",721,"Evergreen broadleaf",73140,"Flowers or flower buds",6,2014,149,8
17574,40.863052,-73.881592,31,"NY","southern magnolia",721,"Evergreen broadleaf",73140,"Flowers or flower buds",6,2016,72,7
17574,40.863052,-73.881592,31,"NY","southern magnolia",721,"Evergreen broadleaf",73140,"Flowers or flower buds",6,2017,171,9
17574,40.863052,-73.881592,31,"NY","southern magnolia",721,"Evergreen broadleaf",73140,"Flowers or flower buds",6,2022,121,3
17574,40.863052,-73.881592,31,"NY","southern magnolia",721,"Evergreen broadleaf",73140,"Flowers or flower buds",6,2023,130,3
18504,41.257492,-73.589012,129,"NY","northern spicebush",915,"Deciduous broadleaf",73155,"Breaking leaf buds",1,2016,77,6
18504,41.257492,-73.589012,129,"NY","northern spicebush",915,"Deciduous broadleaf",73155,"Breaking leaf buds",1,2017,101,8
18504,41.257492,-73.589012,129,"NY","skunk cabbage",1035,"Forb",73170,"Initial growth (forbs)",1,2016,92,7
18504,41.257492,-73.589012,129,"NY","skunk cabbage",1035,"Forb",73170,"Initial growth (forbs)",1,2017,93,18
18504,41.257492,-73.589012,129,"NY","flowering dogwood",12,"Deciduous broadleaf",73171,"Leaves",3,2016,119,13
18504,41.257492,-73.589012,129,"NY","flowering dogwood",12,"Deciduous broadleaf",73171,"Leaves",3,2017,115,14
18504,41.257492,-73.589012,129,"NY","flowering dogwood",12,"Deciduous broadleaf",73171,"Flowers or flower buds",6,2017,123,8
18524,40.860325,-73.878471,26,"NY","red maple",3,"Deciduous broadleaf",73247,"Flowers or flower buds",6,2016,77,7
18524,40.860325,-73.878471,26,"NY","red maple",3,"Deciduous broadleaf",73247,"Open flowers",7,2016,77,7
18524,40.860325,-73.878471,26,"NY","red maple",3,"Deciduous broadleaf",73250,"Flowers or flower buds",6,2016,77,7
18524,40.860325,-73.878471,26,"NY","red maple",3,"Deciduous broadleaf",73250,"Flowers or flower buds",6,2019,103,20
18524,40.860325,-73.878471,26,"NY","red maple",3,"Deciduous broadleaf",73250,"Open flowers",7,2016,77,7
18524,40.860325,-73.878471,26,"NY","red maple",3,"Deciduous broadleaf",73250,"Open flowers",7,2019,103,20
18524,40.860325,-73.878471,26,"NY","American witchhazel",76,"Deciduous broadleaf",73251,"Flowers or flower buds",6,2015,308,28
18524,40.860325,-73.878471,26,"NY","American witchhazel",76,"Deciduous broadleaf",73251,"Flowers or flower buds",6,2016,93,1
18524,40.860325,-73.878471,26,"NY","American witchhazel",76,"Deciduous broadleaf",73251,"Flowers or flower buds",6,2024,206,13
18524,40.860325,-73.878471,26,"NY","American witchhazel",76,"Deciduous broadleaf",73251,"Open flowers",7,2015,308,28
18524,40.860325,-73.878471,26,"NY","American witchhazel",76,"Deciduous broadleaf",73251,"Open flowers",7,2024,288,10
18524,40.860325,-73.878471,26,"NY","pin oak",989,"Deciduous broadleaf",73252,"Leaves",3,2016,118,7
18524,40.860325,-73.878471,26,"NY","pin oak",989,"Deciduous broadleaf",73252,"Leaves",3,2017,123,14
18524,40.860325,-73.878471,26,"NY","pin oak",989,"Deciduous broadleaf",73252,"Leaves",3,2019,118,15
18524,40.860325,-73.878471,26,"NY","pin oak",989,"Deciduous broadleaf",73252,"Leaves",3,2024,114,6
18524,40.860325,-73.878471,26,"NY","black cherry",28,"Deciduous broadleaf",73257,"Flowers or flower buds",6,2016,132,14
18524,40.860325,-73.878471,26,"NY","blackgum",941,"Deciduous broadleaf",73258,"Leaves",3,2016,118,7
18524,40.860325,-73.878471,26,"NY","blackgum",941,"Deciduous broadleaf",73258,"Leaves",3,2017,123,14
18524,40.860325,-73.878471,26,"NY","blackgum",941,"Deciduous broadleaf",73258,"Leaves",3,2019,138,20
18524,40.860325,-73.878471,26,"NY","blackgum",941,"Deciduous broadleaf",73258,"Leaves",3,2024,114,6
18525,40.86039,-73.878471,26,"NY","sweetgum",81,"Deciduous broadleaf",73263,"Leaves",3,2016,160,6
18525,40.86039,-73.878471,26,"NY","sweetgum",81,"Deciduous broadleaf",73263,"Leaves",3,2017,110,4
18525,40.86039,-73.878471,26,"NY","sweetgum",81,"Deciduous broadleaf",73263,"Leaves",3,2018,121,6
18525,40.86039,-73.878471,26,"NY","sweetgum",81,"Deciduous broadleaf",73263,"Leaves",3,2019,113,6
18525,40.86039,-73.878471,26,"NY","sweetgum",81,"Deciduous broadleaf",73263,"Leaves",3,2022,118,13
18525,40.86039,-73.878471,26,"NY","sweetgum",81,"Deciduous broadleaf",73263,"Leaves",3,2023,104,7
18525,40.86039,-73.878471,26,"NY","sweetgum",81,"Deciduous broadleaf",73263,"Leaves",3,2024,108,5
18525,40.86039,-73.878471,26,"NY","sweetgum",81,"Deciduous broadleaf",73263,"Flowers or flower buds",6,2017,110,1
18525,40.86039,-73.878471,26,"NY","sweetgum",81,"Deciduous broadleaf",73263,"Flowers or flower buds",6,2018,122,1
18525,40.86039,-73.878471,26,"NY","sweetgum",81,"Deciduous broadleaf",73263,"Flowers or flower buds",6,2019,120,2
18525,40.86039,-73.878471,26,"NY","sweetgum",81,"Deciduous broadleaf",73263,"Flowers or flower buds",6,2023,111,7
18525,40.86039,-73.878471,26,"NY","sweetgum",81,"Deciduous broadleaf",73263,"Flowers or flower buds",6,2024,118,4
18525,40.86039,-73.878471,26,"NY","sweetgum",81,"Deciduous broadleaf",73263,"Open flowers",7,2017,116,7
18525,40.86039,-73.878471,26,"NY","sweetgum",81,"Deciduous broadleaf",73263,"Open flowers",7,2018,129,6
18525,40.86039,-73.878471,26,"NY","sweetgum",81,"Deciduous broadleaf",73263,"Open flowers",7,2019,120,2
18525,40.86039,-73.878471,26,"NY","sweetgum",81,"Deciduous broadleaf",73263,"Open flowers",7,2023,118,7
18525,40.86039,-73.878471,26,"NY","sweetgum",81,"Deciduous broadleaf",73263,"Open flowers",7,2024,118,4
18525,40.86039,-73.878471,26,"NY","pin oak",989,"Deciduous broadleaf",73266,"Leaves",3,2016,160,6
18527,40.865379,-73.882172,25,"NY","southern magnolia",721,"Evergreen broadleaf",73303,"Flowers or flower buds",6,2015,245,21
18527,40.865379,-73.882172,25,"NY","southern magnolia",721,"Evergreen broadleaf",73303,"Flowers or flower buds",6,2017,118,2
18527,40.865379,-73.882172,25,"NY","black walnut",80,"Deciduous broadleaf",73306,"Breaking leaf buds",1,2017,116,6
18534,40.865566,-73.874001,21,"NY","bur oak",101,"Deciduous broadleaf",73362,"Leaves",3,2016,113,7
18534,40.865566,-73.874001,21,"NY","bur oak",101,"Deciduous broadleaf",73362,"Leaves",3,2018,122,8
18534,40.865566,-73.874001,21,"NY","pin oak",989,"Deciduous broadleaf",73364,"Leaves",3,2016,113,7
18534,40.865566,-73.874001,21,"NY","pin oak",989,"Deciduous broadleaf",73364,"Leaves",3,2018,122,8
18535,40.861065,-73.879005,28,"NY","blackgum",941,"Deciduous broadleaf",73367,"Leaves",3,2018,130,7
18535,40.861065,-73.879005,28,"NY","blackgum",941,"Deciduous broadleaf",73367,"Leaves",3,2019,120,7
18535,40.861065,-73.879005,28,"NY","blackgum",941,"Deciduous broadleaf",73367,"Leaves",3,2022,131,12
18535,40.861065,-73.879005,28,"NY","blackgum",941,"Deciduous broadleaf",73367,"Leaves",3,2023,111,7
18535,40.861065,-73.879005,28,"NY","blackgum",941,"Deciduous broadleaf",73367,"Leaves",3,2024,116,13
18535,40.861065,-73.879005,28,"NY","sweetbay",923,"Deciduous broadleaf",73368,"Leaves",3,2016,115,14
18535,40.861065,-73.879005,28,"NY","sweetbay",923,"Deciduous broadleaf",73368,"Leaves",3,2018,82,6
18535,40.861065,-73.879005,28,"NY","sweetbay",923,"Deciduous broadleaf",73368,"Leaves",3,2019,82,4
18535,40.861065,-73.879005,28,"NY","sweetbay",923,"Deciduous broadleaf",73368,"Leaves",3,2020,71,18
18535,40.861065,-73.879005,28,"NY","sweetbay",923,"Deciduous broadleaf",73368,"Leaves",3,2022,119,1
18535,40.861065,-73.879005,28,"NY","sweetbay",923,"Deciduous broadleaf",73368,"Leaves",3,2024,68,10
18535,40.861065,-73.879005,28,"NY","red maple",3,"Deciduous broadleaf",73370,"Flowers or flower buds",6,2015,100,16
18535,40.861065,-73.879005,28,"NY","red maple",3,"Deciduous broadleaf",73370,"Flowers or flower buds",6,2018,76,11
18535,40.861065,-73.879005,28,"NY","red maple",3,"Deciduous broadleaf",73370,"Flowers or flower buds",6,2019,122,2
18535,40.861065,-73.879005,28,"NY","red maple",3,"Deciduous broadleaf",73370,"Flowers or flower buds",6,2022,118,13
18535,40.861065,-73.879005,28,"NY","red maple",3,"Deciduous broadleaf",73370,"Flowers or flower buds",6,2024,68,10
18535,40.861065,-73.879005,28,"NY","red maple",3,"Deciduous broadleaf",73370,"Open flowers",7,2015,100,16
18535,40.861065,-73.879005,28,"NY","red maple",3,"Deciduous broadleaf",73370,"Open flowers",7,2016,73,7
18535,40.861065,-73.879005,28,"NY","red maple",3,"Deciduous broadleaf",73370,"Open flowers",7,2018,76,11
18535,40.861065,-73.879005,28,"NY","red maple",3,"Deciduous broadleaf",73370,"Open flowers",7,2019,82,4
18535,40.861065,-73.879005,28,"NY","red maple",3,"Deciduous broadleaf",73370,"Open flowers",7,2020,71,18
18535,40.861065,-73.879005,28,"NY","red maple",3,"Deciduous broadleaf",73370,"Open flowers",7,2022,77,7
18535,40.861065,-73.879005,28,"NY","red maple",3,"Deciduous broadleaf",73370,"Open flowers",7,2024,68,10
18535,40.861065,-73.879005,28,"NY","sweetgum",81,"Deciduous broadleaf",73371,"Leaves",3,2016,115,14
18535,40.861065,-73.879005,28,"NY","sweetgum",81,"Deciduous broadleaf",73371,"Leaves",3,2018,123,2
18535,40.861065,-73.879005,28,"NY","sweetgum",81,"Deciduous broadleaf",73371,"Leaves",3,2019,178,13
18535,40.861065,-73.879005,28,"NY","sweetgum",81,"Deciduous broadleaf",73371,"Leaves",3,2022,118,13
18535,40.861065,-73.879005,28,"NY","sweetgum",81,"Deciduous broadleaf",73371,"Leaves",3,2023,104,7
18535,40.861065,-73.879005,28,"NY","sweetgum",81,"Deciduous broadleaf",73371,"Leaves",3,2024,116,13
18535,40.861065,-73.879005,28,"NY","sweetgum",81,"Deciduous broadleaf",73371,"Flowers or flower buds",6,2016,101,16
18535,40.861065,-73.879005,28,"NY","sweetgum",81,"Deciduous broadleaf",73371,"Flowers or flower buds",6,2019,103,2
18535,40.861065,-73.879005,28,"NY","sweetgum",81,"Deciduous broadleaf",73371,"Flowers or flower buds",6,2024,123,5
18535,40.861065,-73.879005,28,"NY","sweetgum",81,"Deciduous broadleaf",73371,"Open flowers",7,2016,115,14
18535,40.861065,-73.879005,28,"NY","sweetgum",81,"Deciduous broadleaf",73371,"Open flowers",7,2019,128,1
18535,40.861065,-73.879005,28,"NY","sweetgum",81,"Deciduous broadleaf",73371,"Open flowers",7,2024,123,5
18535,40.861065,-73.879005,28,"NY","common snowberry",92,"Deciduous broadleaf",73373,"Breaking leaf buds",1,2015,105,5
18535,40.861065,-73.879005,28,"NY","common snowberry",92,"Deciduous broadleaf",73373,"Breaking leaf buds",1,2016,85,12
18535,40.861065,-73.879005,28,"NY","common snowberry",92,"Deciduous broadleaf",73373,"Breaking leaf buds",1,2018,94,5
18535,40.861065,-73.879005,28,"NY","common snowberry",92,"Deciduous broadleaf",73373,"Breaking leaf buds",1,2019,128,1
18535,40.861065,-73.879005,28,"NY","common snowberry",92,"Deciduous broadleaf",73373,"Breaking leaf buds",1,2022,231,1
18535,40.861065,-73.879005,28,"NY","common snowberry",92,"Deciduous broadleaf",73373,"Breaking leaf buds",1,2023,244,7
18535,40.861065,-73.879005,28,"NY","common snowberry",92,"Deciduous broadleaf",73373,"Breaking leaf buds",1,2024,84,16
18536,40.866119,-73.879341,25,"NY","sweetgum",81,"Deciduous broadleaf",73384,"Leaves",3,2015,119,6
18536,40.866119,-73.879341,25,"NY","sweetgum",81,"Deciduous broadleaf",73384,"Leaves",3,2016,99,7
18536,40.866119,-73.879341,25,"NY","sweetgum",81,"Deciduous broadleaf",73384,"Leaves",3,2017,109,8
18536,40.866119,-73.879341,25,"NY","sweetgum",81,"Deciduous broadleaf",73384,"Leaves",3,2018,122,8
18536,40.866119,-73.879341,25,"NY","sweetgum",81,"Deciduous broadleaf",73384,"Leaves",3,2019,107,7
18536,40.866119,-73.879341,25,"NY","sweetgum",81,"Deciduous broadleaf",73384,"Leaves",3,2022,107,3
18536,40.866119,-73.879341,25,"NY","sweetgum",81,"Deciduous broadleaf",73384,"Leaves",3,2023,109,10
18536,40.866119,-73.879341,25,"NY","sweetgum",81,"Deciduous broadleaf",73384,"Leaves",3,2024,110,12
18536,40.866119,-73.879341,25,"NY","sweetgum",81,"Deciduous broadleaf",73384,"Flowers or flower buds",6,2015,119,6
18536,40.866119,-73.879341,25,"NY","sweetgum",81,"Deciduous broadleaf",73384,"Flowers or flower buds",6,2016,106,7
18536,40.866119,-73.879341,25,"NY","sweetgum",81,"Deciduous broadleaf",73384,"Flowers or flower buds",6,2017,109,8
18536,40.866119,-73.879341,25,"NY","sweetgum",81,"Deciduous broadleaf",73384,"Flowers or flower buds",6,2018,108,7
18536,40.866119,-73.879341,25,"NY","sweetgum",81,"Deciduous broadleaf",73384,"Flowers or flower buds",6,2019,113,6
18536,40.866119,-73.879341,25,"NY","sweetgum",81,"Deciduous broadleaf",73384,"Flowers or flower buds",6,2022,294,2
18536,40.866119,-73.879341,25,"NY","sweetgum",81,"Deciduous broadleaf",73384,"Flowers or flower buds",6,2023,147,4
18536,40.866119,-73.879341,25,"NY","sweetgum",81,"Deciduous broadleaf",73384,"Flowers or flower buds",6,2024,86,25
18536,40.866119,-73.879341,25,"NY","sweetgum",81,"Deciduous broadleaf",73384,"Open flowers",7,2016,111,5
18536,40.866119,-73.879341,25,"NY","sweetgum",81,"Deciduous broadleaf",73384,"Open flowers",7,2017,118,9
18536,40.866119,-73.879341,25,"NY","sweetgum",81,"Deciduous broadleaf",73384,"Open flowers",7,2019,126,5
18536,40.866119,-73.879341,25,"NY","flowering dogwood",12,"Deciduous broadleaf",73392,"Leaves",3,2014,135,9
18536,40.866119,-73.879341,25,"NY","flowering dogwood",12,"Deciduous broadleaf",73392,"Leaves",3,2015,119,6
18536,40.866119,-73.879341,25,"NY","flowering dogwood",12,"Deciduous broadleaf",73392,"Leaves",3,2016,106,7
18536,40.866119,-73.879341,25,"NY","flowering dogwood",12,"Deciduous broadleaf",73392,"Leaves",3,2017,118,9
18536,40.866119,-73.879341,25,"NY","flowering dogwood",12,"Deciduous broadleaf",73392,"Leaves",3,2018,128,6
18536,40.866119,-73.879341,25,"NY","flowering dogwood",12,"Deciduous broadleaf",73392,"Leaves",3,2019,113,6
18536,40.866119,-73.879341,25,"NY","flowering dogwood",12,"Deciduous broadleaf",73392,"Leaves",3,2021,335,3
18536,40.866119,-73.879341,25,"NY","flowering dogwood",12,"Deciduous broadleaf",73392,"Leaves",3,2022,121,3
18536,40.866119,-73.879341,25,"NY","flowering dogwood",12,"Deciduous broadleaf",73392,"Leaves",3,2024,119,6
18536,40.866119,-73.879341,25,"NY","flowering dogwood",12,"Deciduous broadleaf",73392,"Flowers or flower buds",6,2014,155,6
18536,40.866119,-73.879341,25,"NY","flowering dogwood",12,"Deciduous broadleaf",73392,"Flowers or flower buds",6,2015,119,6
18536,40.866119,-73.879341,25,"NY","flowering dogwood",12,"Deciduous broadleaf",73392,"Flowers or flower buds",6,2016,99,7
18536,40.866119,-73.879341,25,"NY","flowering dogwood",12,"Deciduous broadleaf",73392,"Flowers or flower buds",6,2017,89,9
18536,40.866119,-73.879341,25,"NY","flowering dogwood",12,"Deciduous broadleaf",73392,"Flowers or flower buds",6,2019,113,6
18536,40.866119,-73.879341,25,"NY","flowering dogwood",12,"Deciduous broadleaf",73392,"Flowers or flower buds",6,2022,118,4
18536,40.866119,-73.879341,25,"NY","flowering dogwood",12,"Deciduous broadleaf",73392,"Flowers or flower buds",6,2023,99,7
18536,40.866119,-73.879341,25,"NY","flowering dogwood",12,"Deciduous broadleaf",73392,"Flowers or flower buds",6,2024,86,7
18536,40.866119,-73.879341,25,"NY","common hackberry",829,"Deciduous broadleaf",73394,"Flowers or flower buds",6,2014,142,7
18536,40.866119,-73.879341,25,"NY","common hackberry",829,"Deciduous broadleaf",73394,"Flowers or flower buds",6,2016,141,28
18536,40.866119,-73.879341,25,"NY","common hackberry",829,"Deciduous broadleaf",73394,"Flowers or flower buds",6,2018,131,3
18536,40.866119,-73.879341,25,"NY","common hackberry",829,"Deciduous broadleaf",73394,"Flowers or flower buds",6,2022,121,7
18536,40.866119,-73.879341,25,"NY","common hackberry",829,"Deciduous broadleaf",73394,"Flowers or flower buds",6,2024,86,7
18536,40.866119,-73.879341,25,"NY","common persimmon",303,"Deciduous broadleaf",73398,"Flowers or flower buds",6,2016,155,9
18536,40.866119,-73.879341,25,"NY","common persimmon",303,"Deciduous broadleaf",73398,"Flowers or flower buds",6,2018,157,6
18536,40.866119,-73.879341,25,"NY","common persimmon",303,"Deciduous broadleaf",73398,"Flowers or flower buds",6,2023,134,4
18536,40.866119,-73.879341,25,"NY","common persimmon",303,"Deciduous broadleaf",73398,"Flowers or flower buds",6,2024,86,7
18536,40.866119,-73.879341,25,"NY","pin oak",989,"Deciduous broadleaf",73399,"Leaves",3,2015,119,6
18536,40.866119,-73.879341,25,"NY","pin oak",989,"Deciduous broadleaf",73399,"Leaves",3,2017,118,17
18536,40.866119,-73.879341,25,"NY","pin oak",989,"Deciduous broadleaf",73399,"Leaves",3,2018,122,8
18536,40.866119,-73.879341,25,"NY","pin oak",989,"Deciduous broadleaf",73399,"Leaves",3,2019,107,7
18536,40.866119,-73.879341,25,"NY","pin oak",989,"Deciduous broadleaf",73399,"Leaves",3,2021,335,3
18536,40.866119,-73.879341,25,"NY","pin oak",989,"Deciduous broadleaf",73399,"Leaves",3,2022,107,3
18536,40.866119,-73.879341,25,"NY","pin oak",989,"Deciduous broadleaf",73399,"Leaves",3,2023,109,10
18536,40.866119,-73.879341,25,"NY","pin oak",989,"Deciduous broadleaf",73399,"Leaves",3,2024,110,12
18537,40.86404,-73.878288,28,"NY","eastern redbud",7,"Deciduous broadleaf",73401,"Flowers or flower buds",6,2015,114,7
18537,40.86404,-73.878288,28,"NY","eastern redbud",7,"Deciduous broadleaf",73401,"Flowers or flower buds",6,2017,102,7
18537,40.86404,-73.878288,28,"NY","eastern redbud",7,"Deciduous broadleaf",73401,"Flowers or flower buds",6,2018,145,1
18537,40.86404,-73.878288,28,"NY","eastern redbud",7,"Deciduous broadleaf",73401,"Flowers or flower buds",6,2019,102,3
18537,40.86404,-73.878288,28,"NY","eastern redbud",7,"Deciduous broadleaf",73401,"Flowers or flower buds",6,2022,81,5
18537,40.86404,-73.878288,28,"NY","eastern redbud",7,"Deciduous broadleaf",73401,"Flowers or flower buds",6,2023,99,1
18537,40.86404,-73.878288,28,"NY","eastern redbud",7,"Deciduous broadleaf",73401,"Flowers or flower buds",6,2024,80,4
18537,40.86404,-73.878288,28,"NY","flowering dogwood",12,"Deciduous broadleaf",73402,"Leaves",3,2015,120,6
18537,40.86404,-73.878288,28,"NY","flowering dogwood",12,"Deciduous broadleaf",73402,"Leaves",3,2016,328,7
18537,40.86404,-73.878288,28,"NY","flowering dogwood",12,"Deciduous broadleaf",73402,"Flowers or flower buds",6,2015,148,13
18537,40.86404,-73.878288,28,"NY","flowering dogwood",12,"Deciduous broadleaf",73402,"Flowers or flower buds",6,2016,255,17
18537,40.86404,-73.878288,28,"NY","sweetbay",923,"Deciduous broadleaf",73413,"Leaves",3,2017,111,9
18537,40.86404,-73.878288,28,"NY","sweetbay",923,"Deciduous broadleaf",73413,"Leaves",3,2018,84,1
18537,40.86404,-73.878288,28,"NY","sweetbay",923,"Deciduous broadleaf",73413,"Leaves",3,2019,86,1
18537,40.86404,-73.878288,28,"NY","sweetbay",923,"Deciduous broadleaf",73413,"Leaves",3,2020,65,3
18537,40.86404,-73.878288,28,"NY","sweetbay",923,"Deciduous broadleaf",73413,"Leaves",3,2021,216,22
18537,40.86404,-73.878288,28,"NY","sweetbay",923,"Deciduous broadleaf",73413,"Leaves",3,2022,89,1
18537,40.86404,-73.878288,28,"NY","sweetbay",923,"Deciduous broadleaf",73413,"Leaves",3,2023,334,14
18537,40.86404,-73.878288,28,"NY","sweetbay",923,"Deciduous broadleaf",73413,"Leaves",3,2024,27,14
18537,40.86404,-73.878288,28,"NY","flowering dogwood",12,"Deciduous broadleaf",73420,"Leaves",3,2015,120,6
18537,40.86404,-73.878288,28,"NY","flowering dogwood",12,"Deciduous broadleaf",73420,"Flowers or flower buds",6,2016,260,22
18537,40.86404,-73.878288,28,"NY","blackgum",941,"Deciduous broadleaf",73422,"Leaves",3,2015,120,6
16404,32.638493,-97.071976,174,"TX","bald cypress",296,"Deciduous conifer",73428,"Pollen cones (conifers)",6,2016,260,7
16404,32.638493,-97.071976,174,"TX","bald cypress",296,"Deciduous conifer",73428,"Pollen cones (conifers)",6,2017,90,11
16404,32.638493,-97.071976,174,"TX","bald cypress",296,"Deciduous conifer",73428,"Pollen cones (conifers)",6,2019,107,9
16404,32.638493,-97.071976,174,"TX","bald cypress",296,"Deciduous conifer",73428,"Open pollen cones (conifers)",7,2017,279,16
16404,32.638493,-97.071976,174,"TX","bald cypress",296,"Deciduous conifer",73428,"Open pollen cones (conifers)",7,2018,281,5
16404,32.638493,-97.071976,174,"TX","bald cypress",296,"Deciduous conifer",73428,"Open pollen cones (conifers)",7,2019,107,9
18465,39.732826,-121.833267,61,"CA","blue elderberry",1015,"Deciduous broadleaf",74192,"Breaking leaf buds",1,2014,305,1
18465,39.732826,-121.833267,61,"CA","black walnut",80,"Deciduous broadleaf",74195,"Breaking leaf buds",1,2014,293,29
17893,43.629707,-70.280785,7,"ME","white clover",191,"Forb",74269,"Leaves (forbs)",3,2015,165,1
18670,37.226395,-80.425552,618,"VA","flowering dogwood",12,"Deciduous broadleaf",74305,"Flowers or flower buds",6,2014,269,3
18644,37.235752,-80.422165,626,"VA","black walnut",80,"Deciduous broadleaf",74320,"Breaking leaf buds",1,2014,274,3
16985,41.743961,-74.085907,84,"NY","American witchhazel",76,"Deciduous broadleaf",74454,"Flowers or flower buds",6,2014,268,10
16985,41.743961,-74.085907,84,"NY","American witchhazel",76,"Deciduous broadleaf",74454,"Flowers or flower buds",6,2018,233,13
16985,41.743961,-74.085907,84,"NY","American witchhazel",76,"Deciduous broadleaf",74454,"Flowers or flower buds",6,2019,222,18
16985,41.743961,-74.085907,84,"NY","American witchhazel",76,"Deciduous broadleaf",74454,"Open flowers",7,2014,274,6
16985,41.743961,-74.085907,84,"NY","black cherry",28,"Deciduous broadleaf",74456,"Flowers or flower buds",6,2015,114,6
16985,41.743961,-74.085907,84,"NY","black cherry",28,"Deciduous broadleaf",74456,"Flowers or flower buds",6,2018,121,8
18730,37.226151,-80.422783,623,"VA","blackgum",941,"Deciduous broadleaf",74458,"Leaves",3,2014,273,4
11430,44.986961,-93.185822,300,"MN","bur oak",101,"Deciduous broadleaf",74466,"Leaves",3,2016,111,19
11430,44.986961,-93.185822,300,"MN","bur oak",101,"Deciduous broadleaf",74466,"Leaves",3,2017,116,16
11430,44.986961,-93.185822,300,"MN","bur oak",101,"Deciduous broadleaf",74466,"Leaves",3,2019,129,10
18765,47.305649,-122.523529,51,"WA","California huckleberry",1057,"Evergreen broadleaf",74532,"Flowers or flower buds",6,2014,272,6
18768,37.803925,-122.416893,15,"CA","California buckeye",713,"Deciduous broadleaf",74546,"Breaking leaf buds",1,2014,255,8
18944,42.365437,-71.258598,45,"MA","red maple",3,"Deciduous broadleaf",74642,"Flowers or flower buds",6,2023,124,1
18944,42.365437,-71.258598,45,"MA","red maple",3,"Deciduous broadleaf",74642,"Open flowers",7,2019,87,5
18944,42.365437,-71.258598,45,"MA","red maple",3,"Deciduous broadleaf",74642,"Open flowers",7,2023,124,1
18944,42.365437,-71.258598,45,"MA","red maple",3,"Deciduous broadleaf",74643,"Open flowers",7,2019,87,5
18944,42.365437,-71.258598,45,"MA","red maple",3,"Deciduous broadleaf",74644,"Flowers or flower buds",6,2019,102,4
18944,42.365437,-71.258598,45,"MA","red maple",3,"Deciduous broadleaf",74644,"Open flowers",7,2023,86,5
18834,44.013351,-96.325378,505,"MN","bur oak",101,"Deciduous broadleaf",74741,"Leaves",3,2014,139,10
18834,44.013351,-96.325378,505,"MN","bur oak",101,"Deciduous broadleaf",74741,"Leaves",3,2015,128,7
18834,44.013351,-96.325378,505,"MN","bur oak",101,"Deciduous broadleaf",74741,"Leaves",3,2016,120,7
